Storage: insert_in_one_dict
Data	Execution time
460	0,000992
470	0,001043
480	0,001086
490	0,001086
500	0,001113
510	0,001061
520	0,001141
530	0,001169
540	0,001129
550	0,001195
560	0,001247
570	0,001249
580	0,001265
590	0,001272
600	0,001283
610	0,001271
620	0,001348
630	0,001296
640	0,001354
650	0,001371
660	0,001381
670	0,001494
680	0,001490
690	0,001462
700	0,001481
710	0,001584
720	0,001527
730	0,001553
740	0,001566
750	0,001567
760	0,001605
770	0,001614
780	0,001633
790	0,001645
800	0,001698
810	0,001701
820	0,001726
830	0,001850
840	0,001866
850	0,001894
860	0,001900
870	0,001922
880	0,001940
890	0,001967
900	0,001990
910	0,002035
920	0,002044
930	0,002058
940	0,002104
950	0,002115
960	0,002135
970	0,002021
980	0,002180
990	0,002137
1000	0,002242
1010	0,002252
1020	0,002160
1030	0,002255
1040	0,002305
1050	0,002320
1060	0,002306
1070	0,002378
1080	0,002394
1090	0,002341
1100	0,002331
1110	0,002359
1120	0,002360
1130	0,002486
1140	0,002377
1150	0,002550
1160	0,002566
1170	0,002554
1180	0,002619
1190	0,002644
1200	0,002647
1210	0,002672
1220	0,002705
1230	0,002721
1240	0,002718
1250	0,002750
1260	0,002804
1270	0,002795
1280	0,002808
1290	0,002842
1300	0,002843
1310	0,002871
1320	0,002898
1330	0,002947
1340	0,002971
1350	0,002973
1360	0,002860
1370	0,003115
1380	0,003134
1390	0,003164
1400	0,003095
1410	0,003019
1420	0,003128
1430	0,003044
1440	0,003169
1450	0,003117
1460	0,003239
1470	0,003322
1480	0,003260
1490	0,003198
1500	0,003290
1510	0,003415
1520	0,003514
1530	0,003291
1540	0,003579
1550	0,003496
1560	0,003545
1570	0,003580
1580	0,003365
1590	0,003653
1600	0,003613
1610	0,003661
1620	0,003535
1630	0,003582
1640	0,003757
1650	0,003723
1660	0,003846
1670	0,003754
1680	0,003711
1690	0,003793
1700	0,003650
1710	0,003689
1720	0,003672
1730	0,003791
1740	0,003690
1750	0,003825
1760	0,003762
1770	0,003896
1780	0,003948
1790	0,004081
1800	0,003823
1810	0,004128
1820	0,003822
1830	0,004113
1840	0,004153
1850	0,003898
1860	0,004261
1870	0,003951
1880	0,004000
1890	0,004216
1900	0,004404
1910	0,004238
1920	0,004080
1930	0,004108
1940	0,004093
1950	0,004200
1960	0,004342
1970	0,004411
1980	0,004383
1990	0,004502
2000	0,004439
2010	0,004585
2020	0,004507
2030	0,004388
2040	0,004313
2050	0,004423
2060	0,004564
2070	0,004706
2080	0,004383
2090	0,004741
2100	0,004666
2110	0,004806
2120	0,004686
2130	0,004804
2140	0,004735
2150	0,004854
2160	0,004765
2170	0,004905
2180	0,004592
2190	0,004939
2200	0,004886
2210	0,005016
2220	0,004981
2230	0,005051
2240	0,005016
2250	0,004814
2260	0,004994
2270	0,005118
2280	0,005040
2290	0,005057
2300	0,004804
2310	0,005223
2320	0,005132
2330	0,005155
2340	0,005187
2350	0,005072
2360	0,005203
2370	0,005298
2380	0,005038
2390	0,005339
2400	0,005323
2410	0,005163
2420	0,005352
2430	0,005242
2440	0,005325
2450	0,005370
2460	0,005162
2470	0,005341
2480	0,005192
2490	0,005299
2500	0,005486
2510	0,005632
2520	0,005549
2530	0,005693
2540	0,005389
2550	0,005402
2560	0,005357
2570	0,005500
2580	0,005421
2590	0,005807
2600	0,005570
2610	0,005671
2620	0,005782
2630	0,005845
2640	0,005781
2650	0,005891
2660	0,005815
2670	0,005881
2680	0,005651
2690	0,005846
2700	0,005867
2710	0,005851
2720	0,005858
2730	0,005828
2740	0,005865
2750	0,005893
2760	0,005894
2770	0,005871
2780	0,005881
2790	0,005879
2800	0,005837
2810	0,005866
2820	0,005880
2830	0,005875
2840	0,005882
2850	0,005876
2860	0,005877
2870	0,005895
2880	0,005861
2890	0,005876
2900	0,005900
2910	0,005877
2920	0,005872
2930	0,005900
2940	0,005891
2950	0,005882
2960	0,005884
2970	0,005881
2980	0,005895
2990	0,005872
3000	0,005892
3010	0,005873
3020	0,005888
3030	0,005891
3040	0,005905
3050	0,005871
3060	0,005872
3070	0,005882
3080	0,005855
3090	0,005876
3100	0,005905
3110	0,005894
3120	0,005873
3130	0,005874
3140	0,005874
3150	0,005890
3160	0,005908
3170	0,005868
3180	0,005850
3190	0,005866
3200	0,005879
3210	0,005897
3220	0,005884
3230	0,005890
3240	0,005890
3250	0,005882
3260	0,005887
3270	0,005867
3280	0,005882
3290	0,005868
3300	0,005852
3310	0,005854
3320	0,005886
3330	0,005852
